rank_by_return,strategy_name,mode,rsi_period,rsi_buy,rsi_sell,bias_period,bias_buy,bias_sell,bb_period,bb_std,macd_fast,macd_slow,kd_period,kd_buy,kd_sell,ma_short,ma_long,stop_loss,take_profit,total_return_pct,annualized_return_pct,max_drawdown_pct,win_rate_pct,wins,losses,total_trades,profit_factor,sharpe,buy_hold_return_pct,backtest_start,backtest_end,trading_days
6244,"RSI(14,25,80)+BIAS(20,-3,7)+BB(20,2.5) [any]",any,14,25,80,20,-3,7,20,2.5,,,,,,,,,,26.55,3.95,-48.13,72.22,13,5,36,1.34,0.2853,1083.5,2020-01-02,2026-04-28,1530
6245,"RSI(14,25,65)+BIAS(20,-7,3)+BB(20,2.0) [majority]",majority,14,25,65,20,-7,3,20,2.0,,,,,,,,,,26.54,3.95,-44.13,62.5,10,6,32,1.51,0.2806,1083.5,2020-01-02,2026-04-28,1530
6246,"RSI(14,25,75)+BIAS(5,-3,5)+BB(20,1.5) [all]",all,14,25,75,5,-3,5,20,1.5,,,,,,,,,,26.54,3.95,-63.19,25.0,1,3,8,2.19,0.2817,1083.5,2020-01-02,2026-04-28,1530
6247,"RSI(14,25,80)+BIAS(5,-3,5)+BB(20,1.5) [all]",all,14,25,80,5,-3,5,20,1.5,,,,,,,,,,26.54,3.95,-63.19,25.0,1,3,8,2.19,0.2817,1083.5,2020-01-02,2026-04-28,1530
6248,"RSI(14,35,70)+BIAS(20,-10,10)+BB(20,2.5) [majority]",majority,14,35,70,20,-10,10,20,2.5,,,,,,,,,,26.53,3.95,-49.41,57.14,4,3,14,1.67,0.283,1083.5,2020-01-02,2026-04-28,1530
6249,"RSI(14,35,75)+BIAS(20,-10,10)+BB(20,2.5) [majority]",majority,14,35,75,20,-10,10,20,2.5,,,,,,,,,,26.53,3.95,-49.41,57.14,4,3,14,1.67,0.283,1083.5,2020-01-02,2026-04-28,1530
6250,"RSI(14,30,60)+BIAS(5,-7,3)+BB(20,2.0) [any]",any,14,30,60,5,-7,3,20,2.0,,,,,,,,,,26.52,3.95,-43.62,71.88,23,9,64,1.53,0.2806,1083.5,2020-01-02,2026-04-28,1530
6251,"RSI(14,30,65)+BIAS(5,-7,3)+BB(20,2.0) [any]",any,14,30,65,5,-7,3,20,2.0,,,,,,,,,,26.52,3.95,-43.62,71.88,23,9,64,1.53,0.2806,1083.5,2020-01-02,2026-04-28,1530
6252,"RSI(14,40,80)+BIAS(10,-10,7)+BB(20,2.0) [any]",any,14,40,80,10,-10,7,20,2.0,,,,,,,,,,26.52,3.95,-47.58,77.27,17,5,44,1.38,0.283,1083.5,2020-01-02,2026-04-28,1530
6253,"RSI(14,35,80)+BIAS(10,-5,3)+BB(20,2.0) [majority]",majority,14,35,80,10,-5,3,20,2.0,,,,,,,,,,26.5,3.95,-47.58,73.33,11,4,30,1.45,0.2822,1083.5,2020-01-02,2026-04-28,1530
6254,"RSI(14,35,75)+BIAS(5,-5,7)+BB(20,1.5) [any]",any,14,35,75,5,-5,7,20,1.5,,,,,,,,,,26.49,3.95,-47.58,76.92,20,6,52,1.36,0.2835,1083.5,2020-01-02,2026-04-28,1530
6255,"RSI(14,35,60)+BIAS(5,-5,7)+BB(20,1.5) [any]",any,14,35,60,5,-5,7,20,1.5,,,,,,,,,,26.48,3.94,-44.69,72.41,21,8,58,1.38,0.2828,1083.5,2020-01-02,2026-04-28,1530
6256,"RSI(14,40,65)+BIAS(20,-7,7)+BB(20,2.0) [any]",any,14,40,65,20,-7,7,20,2.0,,,,,,,,,,26.46,3.94,-46.93,70.37,19,8,54,1.45,0.2819,1083.5,2020-01-02,2026-04-28,1530
6257,"RSI(14,30,60)+BIAS(10,-10,5)+BB(20,1.5) [any]",any,14,30,60,10,-10,5,20,1.5,,,,,,,,,,26.45,3.94,-45.86,73.33,22,8,60,1.43,0.2808,1083.5,2020-01-02,2026-04-28,1530
6258,"RSI(14,35,80)+BIAS(20,-7,5)+BB(20,1.5) [any]",any,14,35,80,20,-7,5,20,1.5,,,,,,,,,,26.45,3.94,-47.57,76.0,19,6,50,1.41,0.282,1083.5,2020-01-02,2026-04-28,1530
6259,"RSI(14,35,75)+BIAS(20,-7,5)+BB(20,1.5) [majority]",majority,14,35,75,20,-7,5,20,1.5,,,,,,,,,,26.43,3.94,-44.13,66.67,12,6,36,1.49,0.2809,1083.5,2020-01-02,2026-04-28,1530
6260,"RSI(14,35,70)+BIAS(10,-7,7)+BB(20,2.0) [any]",any,14,35,70,10,-7,7,20,2.0,,,,,,,,,,26.41,3.94,-46.97,73.91,17,6,46,1.38,0.2822,1083.5,2020-01-02,2026-04-28,1530
6261,"RSI(14,25,60)+BIAS(20,-7,10)+BB(20,1.5) [majority]",majority,14,25,60,20,-7,10,20,1.5,,,,,,,,,,26.4,3.93,-44.13,66.67,10,5,30,1.58,0.2802,1083.5,2020-01-02,2026-04-28,1530
6262,"RSI(14,30,60)+BIAS(20,-7,5)+BB(20,1.5) [any]",any,14,30,60,20,-7,5,20,1.5,,,,,,,,,,26.4,3.93,-44.69,71.43,20,8,56,1.43,0.2813,1083.5,2020-01-02,2026-04-28,1530
6263,"RSI(14,35,65)+BIAS(20,-3,7)+BB(20,1.5) [any]",any,14,35,65,20,-3,7,20,1.5,,,,,,,,,,26.4,3.93,-46.93,71.43,20,8,56,1.39,0.2829,1083.5,2020-01-02,2026-04-28,1530
6264,"RSI(14,25,65)+BIAS(20,-10,10)+BB(20,1.5) [majority]",majority,14,25,65,20,-10,10,20,1.5,,,,,,,,,,26.39,3.93,-41.09,66.67,8,4,24,1.61,0.2802,1083.5,2020-01-02,2026-04-28,1530
6265,"RSI(14,30,75)+BIAS(20,-7,5)+BB(20,1.5) [any]",any,14,30,75,20,-7,5,20,1.5,,,,,,,,,,26.37,3.93,-47.58,76.0,19,6,50,1.41,0.2817,1083.5,2020-01-02,2026-04-28,1530
6266,"RSI(14,35,60)+BIAS(20,-7,3)+BB(20,2.0) [majority]",majority,14,35,60,20,-7,3,20,2.0,,,,,,,,,,26.35,3.93,-44.13,63.16,12,7,38,1.51,0.2798,1083.5,2020-01-02,2026-04-28,1530
6267,"RSI(14,40,60)+BIAS(10,-3,5)+BB(20,2.5) [any]",any,14,40,60,10,-3,5,20,2.5,,,,,,,,,,26.32,3.92,-49.11,72.5,29,11,80,1.41,0.2831,1083.5,2020-01-02,2026-04-28,1530
6268,"RSI(14,40,60)+BIAS(10,-3,5)+BB(20,2.0) [any]",any,14,40,60,10,-3,5,20,2.0,,,,,,,,,,26.31,3.92,-49.11,72.5,29,11,80,1.41,0.2831,1083.5,2020-01-02,2026-04-28,1530
6269,"RSI(14,35,75)+BIAS(5,-10,10)+BB(20,1.5) [any]",any,14,35,75,5,-10,10,20,1.5,,,,,,,,,,26.3,3.92,-47.57,76.0,19,6,50,1.41,0.282,1083.5,2020-01-02,2026-04-28,1530
6270,"RSI(14,40,65)+BIAS(20,-7,3)+BB(20,2.5) [any]",any,14,40,65,20,-7,3,20,2.5,,,,,,,,,,26.3,3.92,-46.93,72.41,21,8,58,1.46,0.2806,1083.5,2020-01-02,2026-04-28,1530
6271,"RSI(14,35,70)+BIAS(20,-3,5)+BB(20,1.5) [any]",any,14,35,70,20,-3,5,20,1.5,,,,,,,,,,26.29,3.92,-46.93,77.78,21,6,54,1.36,0.2826,1083.5,2020-01-02,2026-04-28,1530
6272,"RSI(14,25,60)+BIAS(10,-5,7)+BB(20,2.5) [any]",any,14,25,60,10,-5,7,20,2.5,,,,,,,,,,26.28,3.92,-44.69,68.0,17,8,50,1.38,0.2811,1083.5,2020-01-02,2026-04-28,1530
6273,"RSI(14,25,65)+BIAS(20,-5,5)+BB(20,2.0) [majority]",majority,14,25,65,20,-5,5,20,2.0,,,,,,,,,,26.28,3.92,-47.58,72.22,13,5,36,1.43,0.2801,1083.5,2020-01-02,2026-04-28,1530
6274,"RSI(14,25,75)+BIAS(20,-7,3)+BB(20,1.5) [majority]",majority,14,25,75,20,-7,3,20,1.5,,,,,,,,,,26.27,3.92,-44.13,62.5,10,6,32,1.52,0.2794,1083.5,2020-01-02,2026-04-28,1530
6275,"RSI(14,40,60)+BIAS(20,-3,5)+BB(20,1.5) [all]",all,14,40,60,20,-3,5,20,1.5,,,,,,,,,,26.27,3.92,-47.57,70.59,12,5,34,1.47,0.2814,1083.5,2020-01-02,2026-04-28,1530
6276,"RSI(14,25,80)+BIAS(5,-10,3)+BB(20,2.0) [majority]",majority,14,25,80,5,-10,3,20,2.0,,,,,,,,,,26.25,3.91,-41.14,62.5,5,3,16,1.74,0.2795,1083.5,2020-01-02,2026-04-28,1530
6277,"RSI(14,35,60)+BIAS(5,-10,10)+BB(20,1.5) [any]",any,14,35,60,5,-10,10,20,1.5,,,,,,,,,,26.25,3.91,-44.69,71.43,20,8,56,1.43,0.2812,1083.5,2020-01-02,2026-04-28,1530
6278,"RSI(14,25,70)+BIAS(10,-5,3)+BB(20,2.0) [majority]",majority,14,25,70,10,-5,3,20,2.0,,,,,,,,,,26.2,3.91,-47.58,68.75,11,5,32,1.43,0.28,1083.5,2020-01-02,2026-04-28,1530
6279,"RSI(14,25,75)+BIAS(10,-3,5)+BB(20,1.5) [all]",all,14,25,75,10,-3,5,20,1.5,,,,,,,,,,26.2,3.91,-49.5,50.0,3,3,12,1.89,0.2791,1083.5,2020-01-02,2026-04-28,1530
6280,"RSI(14,25,60)+BIAS(20,-5,5)+BB(20,2.0) [majority]",majority,14,25,60,20,-5,5,20,2.0,,,,,,,,,,26.19,3.91,-47.58,72.22,13,5,36,1.42,0.2797,1083.5,2020-01-02,2026-04-28,1530
6281,"RSI(14,35,65)+BIAS(20,-7,3)+BB(20,2.5) [any]",any,14,35,65,20,-7,3,20,2.5,,,,,,,,,,26.19,3.91,-46.93,66.67,16,8,48,1.46,0.2796,1083.5,2020-01-02,2026-04-28,1530
6282,"RSI(14,30,60)+BIAS(5,-3,10)+BB(20,2.0) [any]",any,14,30,60,5,-3,10,20,2.0,,,,,,,,,,26.18,3.9,-46.74,75.0,30,10,80,1.45,0.2829,1083.5,2020-01-02,2026-04-28,1530
6283,"RSI(14,40,70)+BIAS(20,-10,3)+BB(20,2.5) [any]",any,14,40,70,20,-10,3,20,2.5,,,,,,,,,,26.17,3.9,-46.93,75.86,22,7,58,1.46,0.2797,1083.5,2020-01-02,2026-04-28,1530
6284,"RSI(14,25,65)+BIAS(10,-10,10)+BB(20,2.0) [majority]",majority,14,25,65,10,-10,10,20,2.0,,,,,,,,,,26.16,3.9,-55.53,62.5,5,3,16,1.56,0.2793,1083.5,2020-01-02,2026-04-28,1530
6285,"RSI(14,35,65)+BIAS(20,-7,5)+BB(20,1.5) [any]",any,14,35,65,20,-7,5,20,1.5,,,,,,,,,,26.16,3.9,-46.93,70.37,19,8,54,1.43,0.2805,1083.5,2020-01-02,2026-04-28,1530
6286,"RSI(14,35,70)+BIAS(10,-7,3)+BB(20,1.5) [majority]",majority,14,35,70,10,-7,3,20,1.5,,,,,,,,,,26.16,3.9,-46.93,75.0,15,5,40,1.45,0.2799,1083.5,2020-01-02,2026-04-28,1530
6287,"RSI(14,25,70)+BIAS(20,-3,10)+BB(20,2.0) [any]",any,14,25,70,20,-3,10,20,2.0,,,,,,,,,,26.15,3.9,-46.88,76.0,19,6,50,1.35,0.2824,1083.5,2020-01-02,2026-04-28,1530
6288,"RSI(14,40,70)+BIAS(20,-3,7)+BB(20,2.5) [any]",any,14,40,70,20,-3,7,20,2.5,,,,,,,,,,26.12,3.9,-46.93,76.0,19,6,50,1.36,0.2832,1083.5,2020-01-02,2026-04-28,1530
6289,"RSI(14,35,65)+BIAS(10,-10,3)+BB(20,2.5) [any]",any,14,35,65,10,-10,3,20,2.5,,,,,,,,,,26.1,3.89,-44.13,71.43,20,8,56,1.41,0.2783,1083.5,2020-01-02,2026-04-28,1530
6290,"RSI(14,40,75)+BIAS(10,-5,7)+BB(20,1.5) [any]",any,14,40,75,10,-5,7,20,1.5,,,,,,,,,,26.09,3.89,-47.58,71.43,20,8,56,1.37,0.2822,1083.5,2020-01-02,2026-04-28,1530
6291,"RSI(14,25,80)+BIAS(20,-7,5)+BB(20,1.5) [majority]",majority,14,25,80,20,-7,5,20,1.5,,,,,,,,,,26.08,3.89,-44.13,60.0,9,6,30,1.55,0.2786,1083.5,2020-01-02,2026-04-28,1530
6292,"RSI(14,30,65)+BIAS(20,-3,10)+BB(20,2.0) [any]",any,14,30,65,20,-3,10,20,2.0,,,,,,,,,,26.07,3.89,-46.99,70.37,19,8,54,1.39,0.2817,1083.5,2020-01-02,2026-04-28,1530
6293,"RSI(14,25,80)+BIAS(10,-3,3)+BB(20,2.0) [majority]",majority,14,25,80,10,-3,3,20,2.0,,,,,,,,,,26.06,3.89,-47.58,73.33,11,4,30,1.45,0.2802,1083.5,2020-01-02,2026-04-28,1530
6294,"RSI(14,25,60)+BIAS(5,-10,5)+BB(20,2.5) [any]",any,14,25,60,5,-10,5,20,2.5,,,,,,,,,,26.03,3.88,-41.17,70.0,14,6,40,1.46,0.2784,1083.5,2020-01-02,2026-04-28,1530
6295,"RSI(14,35,80)+BIAS(20,-7,7)+BB(20,2.0) [any]",any,14,35,80,20,-7,7,20,2.0,,,,,,,,,,26.03,3.88,-47.58,72.22,13,5,36,1.41,0.2807,1083.5,2020-01-02,2026-04-28,1530
6296,"RSI(14,30,70)+BIAS(10,-5,7)+BB(20,2.0) [any]",any,14,30,70,10,-5,7,20,2.0,,,,,,,,,,26.02,3.88,-46.97,70.83,17,7,48,1.35,0.2813,1083.5,2020-01-02,2026-04-28,1530
6297,"RSI(14,40,60)+BIAS(20,-3,3)+BB(20,2.0) [majority]",majority,14,40,60,20,-3,3,20,2.0,,,,,,,,,,25.96,3.87,-46.88,70.83,17,7,48,1.45,0.2792,1083.5,2020-01-02,2026-04-28,1530
6298,"RSI(14,30,65)+BIAS(10,-3,7)+BB(20,1.5) [majority]",majority,14,30,65,10,-3,7,20,1.5,,,,,,,,,,25.94,3.87,-48.15,73.68,14,5,38,1.45,0.2804,1083.5,2020-01-02,2026-04-28,1530
6299,"RSI(14,40,70)+BIAS(20,-10,10)+BB(20,2.0) [any]",any,14,40,70,20,-10,10,20,2.0,,,,,,,,,,25.94,3.87,-46.93,76.0,19,6,50,1.41,0.2797,1083.5,2020-01-02,2026-04-28,1530
6300,"RSI(14,25,60)+BIAS(20,-10,7)+BB(20,2.0) [any]",any,14,25,60,20,-10,7,20,2.0,,,,,,,,,,25.92,3.87,-44.69,68.18,15,7,44,1.49,0.2782,1083.5,2020-01-02,2026-04-28,1530
6301,"RSI(14,25,65)+BIAS(20,-7,5)+BB(20,2.0) [all]",all,14,25,65,20,-7,5,20,2.0,,,,,,,,,,25.92,3.87,-51.94,66.67,4,2,12,1.88,0.2778,1083.5,2020-01-02,2026-04-28,1530
6302,"RSI(14,25,75)+BIAS(20,-7,5)+BB(20,2.0) [majority]",majority,14,25,75,20,-7,5,20,2.0,,,,,,,,,,25.9,3.87,-44.13,71.43,10,4,28,1.51,0.2778,1083.5,2020-01-02,2026-04-28,1530
6303,"RSI(14,30,65)+BIAS(10,-10,5)+BB(20,1.5) [any]",any,14,30,65,10,-10,5,20,1.5,,,,,,,,,,25.89,3.86,-47.23,72.41,21,8,58,1.42,0.2784,1083.5,2020-01-02,2026-04-28,1530
6304,"RSI(14,30,70)+BIAS(5,-5,7)+BB(20,2.0) [any]",any,14,30,70,5,-5,7,20,2.0,,,,,,,,,,25.88,3.86,-46.97,75.0,18,6,48,1.32,0.2803,1083.5,2020-01-02,2026-04-28,1530
6305,"RSI(14,35,60)+BIAS(20,-10,7)+BB(20,1.5) [majority]",majority,14,35,60,20,-10,7,20,1.5,,,,,,,,,,25.87,3.86,-44.13,77.78,14,4,36,1.5,0.278,1083.5,2020-01-02,2026-04-28,1530
6306,"RSI(14,40,60)+BIAS(5,-10,7)+BB(20,1.5) [any]",any,14,40,60,5,-10,7,20,1.5,,,,,,,,,,25.86,3.86,-44.69,70.0,21,9,60,1.43,0.2798,1083.5,2020-01-02,2026-04-28,1530
6307,"RSI(14,40,60)+BIAS(5,-10,10)+BB(20,1.5) [any]",any,14,40,60,5,-10,10,20,1.5,,,,,,,,,,25.86,3.86,-44.69,70.0,21,9,60,1.43,0.2798,1083.5,2020-01-02,2026-04-28,1530
6308,"RSI(14,35,70)+BIAS(10,-7,7)+BB(20,1.5) [majority]",majority,14,35,70,10,-7,7,20,1.5,,,,,,,,,,25.85,3.86,-48.24,68.75,11,5,32,1.52,0.28,1083.5,2020-01-02,2026-04-28,1530
6309,"RSI(14,25,70)+BIAS(5,-7,7)+BB(20,2.5) [any]",any,14,25,70,5,-7,7,20,2.5,,,,,,,,,,25.84,3.86,-46.97,68.42,13,6,38,1.35,0.278,1083.5,2020-01-02,2026-04-28,1530
6310,"RSI(14,40,65)+BIAS(10,-3,3)+BB(20,1.5) [majority]",majority,14,40,65,10,-3,3,20,1.5,,,,,,,,,,25.84,3.86,-47.58,79.17,19,5,48,1.41,0.2797,1083.5,2020-01-02,2026-04-28,1530
6311,"RSI(14,30,70)+BIAS(10,-10,3)+BB(20,2.5) [any]",any,14,30,70,10,-10,3,20,2.5,,,,,,,,,,25.82,3.86,-41.59,72.0,18,7,50,1.42,0.2773,1083.5,2020-01-02,2026-04-28,1530
6312,"RSI(14,30,70)+BIAS(20,-10,3)+BB(20,2.0) [majority]",majority,14,30,70,20,-10,3,20,2.0,,,,,,,,,,25.82,3.86,-41.09,60.0,9,6,30,1.47,0.2773,1083.5,2020-01-02,2026-04-28,1530
6313,"RSI(14,30,75)+BIAS(10,-10,3)+BB(20,2.5) [any]",any,14,30,75,10,-10,3,20,2.5,,,,,,,,,,25.82,3.86,-41.59,72.0,18,7,50,1.42,0.2773,1083.5,2020-01-02,2026-04-28,1530
6314,"RSI(14,30,80)+BIAS(10,-10,3)+BB(20,2.5) [any]",any,14,30,80,10,-10,3,20,2.5,,,,,,,,,,25.82,3.86,-41.59,72.0,18,7,50,1.42,0.2773,1083.5,2020-01-02,2026-04-28,1530
6315,"RSI(14,25,70)+BIAS(20,-3,10)+BB(20,1.5) [majority]",majority,14,25,70,20,-3,10,20,1.5,,,,,,,,,,25.8,3.85,-48.13,68.75,11,5,32,1.47,0.2805,1083.5,2020-01-02,2026-04-28,1530
6316,"RSI(14,30,60)+BIAS(10,-3,3)+BB(20,1.5) [majority]",majority,14,30,60,10,-3,3,20,1.5,,,,,,,,,,25.8,3.85,-47.58,78.26,18,5,46,1.41,0.2792,1083.5,2020-01-02,2026-04-28,1530
6317,"RSI(14,30,70)+BIAS(20,-3,10)+BB(20,1.5) [majority]",majority,14,30,70,20,-3,10,20,1.5,,,,,,,,,,25.8,3.85,-48.13,68.75,11,5,32,1.47,0.2805,1083.5,2020-01-02,2026-04-28,1530
6318,"RSI(14,35,60)+BIAS(10,-7,7)+BB(20,2.0) [any]",any,14,35,60,10,-7,7,20,2.0,,,,,,,,,,25.76,3.85,-44.69,69.23,18,8,52,1.4,0.2788,1083.5,2020-01-02,2026-04-28,1530
6319,"RSI(14,35,60)+BIAS(10,-7,5)+BB(20,2.0) [any]",any,14,35,60,10,-7,5,20,2.0,,,,,,,,,,25.75,3.85,-44.09,70.37,19,8,54,1.4,0.278,1083.5,2020-01-02,2026-04-28,1530
6320,"RSI(14,25,65)+BIAS(20,-10,3)+BB(20,2.0) [any]",any,14,25,65,20,-10,3,20,2.0,,,,,,,,,,25.73,3.84,-44.09,69.57,16,7,46,1.49,0.277,1083.5,2020-01-02,2026-04-28,1530
6321,"RSI(14,35,80)+BIAS(20,-10,7)+BB(20,1.5) [majority]",majority,14,35,80,20,-10,7,20,1.5,,,,,,,,,,25.71,3.84,-48.24,71.43,10,4,28,1.41,0.2785,1083.5,2020-01-02,2026-04-28,1530
6322,"RSI(14,25,80)+BIAS(5,-5,10)+BB(20,1.5) [any]",any,14,25,80,5,-5,10,20,1.5,,,,,,,,,,25.68,3.84,-47.58,76.0,19,6,50,1.38,0.2804,1083.5,2020-01-02,2026-04-28,1530
6323,"RSI(14,35,70)+BIAS(10,-3,3)+BB(20,2.0) [majority]",majority,14,35,70,10,-3,3,20,2.0,,,,,,,,,,25.68,3.84,-47.58,72.22,13,5,36,1.43,0.2786,1083.5,2020-01-02,2026-04-28,1530
6324,"RSI(14,35,75)+BIAS(20,-3,7)+BB(20,1.5) [any]",any,14,35,75,20,-3,7,20,1.5,,,,,,,,,,25.68,3.84,-47.58,76.92,20,6,52,1.36,0.2804,1083.5,2020-01-02,2026-04-28,1530
6325,"RSI(14,35,60)+BIAS(10,-3,3)+BB(20,2.5) [majority]",majority,14,35,60,10,-3,3,20,2.5,,,,,,,,,,25.65,3.83,-46.93,72.22,13,5,36,1.42,0.2772,1083.5,2020-01-02,2026-04-28,1530
6326,"RSI(14,30,75)+BIAS(10,-10,5)+BB(20,2.0) [majority]",majority,14,30,75,10,-10,5,20,2.0,,,,,,,,,,25.63,3.83,-41.69,66.67,8,4,24,1.48,0.2766,1083.5,2020-01-02,2026-04-28,1530
6327,"RSI(14,25,60)+BIAS(10,-7,7)+BB(20,1.5) [any]",any,14,25,60,10,-7,7,20,1.5,,,,,,,,,,25.6,3.83,-44.69,72.41,21,8,58,1.39,0.2785,1083.5,2020-01-02,2026-04-28,1530
6328,"RSI(14,30,60)+BIAS(10,-7,7)+BB(20,1.5) [any]",any,14,30,60,10,-7,7,20,1.5,,,,,,,,,,25.6,3.83,-44.69,72.41,21,8,58,1.39,0.2785,1083.5,2020-01-02,2026-04-28,1530
6329,"RSI(14,40,75)+BIAS(10,-3,3)+BB(20,2.5) [majority]",majority,14,40,75,10,-3,3,20,2.5,,,,,,,,,,25.6,3.83,-50.07,78.57,11,3,28,1.35,0.2797,1083.5,2020-01-02,2026-04-28,1530
6330,"RSI(14,25,65)+BIAS(10,-3,3)+BB(20,2.0) [any]",any,14,25,65,10,-3,3,20,2.0,,,,,,,,,,25.59,3.82,-49.51,70.73,29,12,82,1.36,0.2791,1083.5,2020-01-02,2026-04-28,1530
6331,"RSI(14,40,70)+BIAS(10,-5,10)+BB(20,2.5) [any]",any,14,40,70,10,-5,10,20,2.5,,,,,,,,,,25.58,3.82,-46.97,75.0,18,6,48,1.36,0.2809,1083.5,2020-01-02,2026-04-28,1530
6332,"RSI(14,25,75)+BIAS(20,-5,5)+BB(20,2.0) [majority]",majority,14,25,75,20,-5,5,20,2.0,,,,,,,,,,25.54,3.82,-47.58,75.0,12,4,32,1.42,0.2772,1083.5,2020-01-02,2026-04-28,1530
6333,"RSI(14,40,80)+BIAS(10,-3,3)+BB(20,2.0) [majority]",majority,14,40,80,10,-3,3,20,2.0,,,,,,,,,,25.54,3.82,-47.58,76.47,13,4,34,1.42,0.2792,1083.5,2020-01-02,2026-04-28,1530
6334,"RSI(14,30,65)+BIAS(10,-3,3)+BB(20,2.0) [any]",any,14,30,65,10,-3,3,20,2.0,,,,,,,,,,25.52,3.81,-49.93,70.73,29,12,82,1.36,0.2788,1083.5,2020-01-02,2026-04-28,1530
6335,"RSI(14,35,70)+BIAS(20,-10,5)+BB(20,1.5) [majority]",majority,14,35,70,20,-10,5,20,1.5,,,,,,,,,,25.52,3.82,-44.13,72.22,13,5,36,1.46,0.2762,1083.5,2020-01-02,2026-04-28,1530
6336,"RSI(14,40,75)+BIAS(5,-5,7)+BB(20,1.5) [majority]",majority,14,40,75,5,-5,7,20,1.5,,,,,,,,,,25.51,3.81,-48.13,78.57,11,3,28,1.41,0.2803,1083.5,2020-01-02,2026-04-28,1530
6337,"RSI(14,40,75)+BIAS(10,-5,10)+BB(20,1.5) [majority]",majority,14,40,75,10,-5,10,20,1.5,,,,,,,,,,25.51,3.81,-48.13,78.57,11,3,28,1.41,0.2803,1083.5,2020-01-02,2026-04-28,1530
6338,"RSI(14,40,80)+BIAS(20,-3,5)+BB(20,1.5) [any]",any,14,40,80,20,-3,5,20,1.5,,,,,,,,,,25.51,3.81,-47.58,75.0,21,7,56,1.36,0.28,1083.5,2020-01-02,2026-04-28,1530
6339,"RSI(14,30,80)+BIAS(20,-3,7)+BB(20,2.0) [any]",any,14,30,80,20,-3,7,20,2.0,,,,,,,,,,25.48,3.81,-47.58,75.0,15,5,40,1.35,0.2805,1083.5,2020-01-02,2026-04-28,1530
6340,"RSI(14,35,65)+BIAS(20,-3,10)+BB(20,1.5) [majority]",majority,14,35,65,20,-3,10,20,1.5,,,,,,,,,,25.48,3.81,-48.13,73.68,14,5,38,1.43,0.2785,1083.5,2020-01-02,2026-04-28,1530
6341,"RSI(14,40,65)+BIAS(20,-7,3)+BB(20,2.0) [majority]",majority,14,40,65,20,-7,3,20,2.0,,,,,,,,,,25.47,3.81,-44.09,71.43,15,6,42,1.43,0.2765,1083.5,2020-01-02,2026-04-28,1530
6342,"RSI(14,25,60)+BIAS(10,-10,5)+BB(20,1.5) [any]",any,14,25,60,10,-10,5,20,1.5,,,,,,,,,,25.46,3.81,-46.28,73.33,22,8,60,1.42,0.2764,1083.5,2020-01-02,2026-04-28,1530
6343,"RSI(14,35,70)+BIAS(20,-3,7)+BB(20,2.0) [any]",any,14,35,70,20,-3,7,20,2.0,,,,,,,,,,25.46,3.81,-46.93,76.0,19,6,50,1.35,0.2797,1083.5,2020-01-02,2026-04-28,1530
6344,"RSI(14,25,70)+BIAS(5,-3,5)+BB(20,1.5) [all]",all,14,25,70,5,-3,5,20,1.5,,,,,,,,,,25.45,3.8,-63.51,25.0,1,3,8,2.1,0.277,1083.5,2020-01-02,2026-04-28,1530
6345,"RSI(14,30,60)+BIAS(20,-3,10)+BB(20,2.5) [any]",any,14,30,60,20,-3,10,20,2.5,,,,,,,,,,25.45,3.81,-44.69,71.43,20,8,56,1.38,0.2789,1083.5,2020-01-02,2026-04-28,1530
6346,"RSI(14,30,70)+BIAS(10,-3,3)+BB(20,1.5) [any]",any,14,30,70,10,-3,3,20,1.5,,,,,,,,,,25.45,3.8,-49.37,70.73,29,12,82,1.36,0.2786,1083.5,2020-01-02,2026-04-28,1530
6347,"RSI(14,25,75)+BIAS(20,-5,3)+BB(20,2.5) [majority]",majority,14,25,75,20,-5,3,20,2.5,,,,,,,,,,25.44,3.8,-44.62,71.43,10,4,28,1.4,0.2754,1083.5,2020-01-02,2026-04-28,1530
6348,"RSI(14,25,70)+BIAS(20,-10,7)+BB(20,2.0) [any]",any,14,25,70,20,-10,7,20,2.0,,,,,,,,,,25.4,3.8,-44.09,70.0,14,6,40,1.42,0.2762,1083.5,2020-01-02,2026-04-28,1530
6349,"RSI(14,25,80)+BIAS(5,-3,3)+BB(20,2.0) [all]",all,14,25,80,5,-3,3,20,2.0,,,,,,,,,,25.4,3.8,-63.19,50.0,2,2,8,2.07,0.2772,1083.5,2020-01-02,2026-04-28,1530
6350,"RSI(14,25,80)+BIAS(10,-3,5)+BB(20,2.0) [all]",all,14,25,80,10,-3,5,20,2.0,,,,,,,,,,25.4,3.8,-63.19,50.0,2,2,8,2.07,0.2772,1083.5,2020-01-02,2026-04-28,1530
6351,"RSI(14,25,80)+BIAS(10,-5,5)+BB(20,2.0) [all]",all,14,25,80,10,-5,5,20,2.0,,,,,,,,,,25.4,3.8,-63.19,50.0,2,2,8,2.07,0.2772,1083.5,2020-01-02,2026-04-28,1530
6352,"RSI(14,35,60)+BIAS(20,-3,5)+BB(20,1.5) [majority]",majority,14,35,60,20,-3,5,20,1.5,,,,,,,,,,25.4,3.8,-47.58,72.73,16,6,44,1.41,0.2771,1083.5,2020-01-02,2026-04-28,1530
